id,budget,revenue,release_year,director
3558,40000000,0,1999,James Mangold
15400,0,0,1999,Jun Falkenstein
11618,80000000,91188905,1999,Jan de Bont
1641,75000000,93888180,1999,Bronwen Hughes
11622,35000000,40263020,1999,Hugh Wilson
11374,80000000,0,1999,Ron Howard
10207,80000000,118880016,1999,Luis Mandoki
2275,60000000,149705852,1999,Simon West
10307,29000000,50041732,1999,Rupert Wainwright
11601,12000000,21133087,1999,David Koepp
9451,0,0,1999,Alexander Payne
332,75000000,0,1999,David Kellogg
334,37000000,48451803,1999,Paul Thomas Anderson
2020,51000000,36911617,1999,Gary Sinyor
9423,75000000,14010690,1999,John Bruno
1213,40000000,128798265,1999,Anthony Minghella
9825,27000000,56870414,1999,Steve Miner
9781,34000000,4217115,1999,Adam Rifkin
9824,68000000,29762011,1999,Kinka Usher
4816,0,0,1999,Jim Jarmusch
49948,80000000,90874570,1999,Paul Brizzi
9430,6500000,28451622,1999,Doug Liman
11355,25000000,84565230,1999,Raja Gosnell
12117,80,0,1999,Jon Turteltaub
13466,0,0,1999,Joe Johnston
6415,75000000,108000000,1999,David O. Russell
1850,82000000,47434430,1999,Miloš Forman
17707,25000000,13000000,1999,Jonathan Kaplan
26177,0,0,1999,Rob Marshall
11377,19000000,40846082,1999,William Malone
12095,5000000,0,1999,Scott Spiegel
18621,0,0,1999,Mike Barker
16716,0,0,1999,David Hugh Jones
913,48000000,124305181,1999,John McTiernan
12618,64000000,74608570,1999,Sydney Pollack
1946,15000000,2856712,1999,David Cronenberg
20024,23000000,10827816,1999,Neil Jordan
11001,65000000,117758500,1999,Les Mayfield
7341,21000000,17762705,1999,Katt Shea
1073,21500000,0,1999,Mark Pellington
38809,10000000,5241315,1999,James Toback
54982,0,0,1999,Martha Coolidge
10563,20000000,0,1999,Damon Santostefano
9455,25000000,15156200,1999,James Foley
1439,75000000,0,1999,Andy Tennant
12524,0,0,1999,Julie Taymor
41586,0,0,1999,Charles T. Kanganis
10366,45000000,10667893,1999,Mic Rodgers
10154,0,0,1999,Kelly Makin
12485,0,0,1999,Turi Meyer
17198,0,0,1999,Jeff Abugov
11944,20000000,0,1999,Christian Duguay
12596,33000000,0,1999,Mike Newell
10213,5000000,0,1999,P.J. Pesce
2162,70000000,11263966,1999,Hugh Johnson
17771,0,0,1999,István Szabó
6522,80000000,73345029,1999,Ted Demme
21349,23000000,18653615,1999,Wayne Wang
2900,75000000,19598588,1999,Rand Ravich
9849,65000000,36850101,1999,Donald Petrie
10210,11000000,0,1999,Michael Hoffman
10388,10000000,3193102,1999,Steven Soderbergh
10397,25,13,1999,Alan Parker
12220,50000000,58900031,1999,Rob Reiner
14429,8000000,17843379,1999,John Schultz
11119,11000000,0,1999,Geoff Murphy
27653,0,0,1999,Larry Latham
10208,24000000,16290976,1999,Tim Hill
404,10000000,0,1999,David Lynch
24137,14000000,18535191,1999,Oliver Parker
13099,0,0,1999,Benny Chan
2290,0,0,1999,Peter Kassovitz
10402,17000000,65535067,1999,Mike Mitchell
16331,0,0,1999,John Badham
6552,25000000,4152230,1999,Rodman Flender
9563,55000000,100230832,1999,Oliver Stone
30943,38000000,28121100,1999,Ulu Grosbard
10908,15000000,0,1999,John G. Avildsen
11129,600000,4000000,1999,Justin Kerrigan
22314,7000000,14011454,1999,Michael Rymer
11353,55000000,0,1999,Frank Oz
10342,13000000,8946237,1999,Kevin Williamson
13787,0,0,1999,Jane Campion
10279,0,0,1999,Spike Lee
14709,0,0,1999,Brian Robbins
21039,0,0,1999,James Dearden
10350,30000000,0,1999,Christopher Roberts
42739,0,0,1999,Tim Roth
20770,0,0,1999,Jamie Babbit
15556,0,0,1999,Irwin Winkler
13824,0,0,1999,Bruce McCulloch
10354,0,0,1999,Clint Eastwood
3293,0,0,1999,Martyn Burke
10490,10000000,10571408,1999,Michael Patrick Jann
9684,0,0,1999,Woody Allen
10219,0,0,1999,Scott Hicks
16162,9000000,34573780,1999,Malcolm D. Lee
16172,6000000,4398989,1999,Mark Tarlov
26149,27000000,14859394,1999,Wes Craven
19594,0,0,1999,Gary Goldman
13428,0,0,1999,Gregor Jordan
11779,0,0,1999,Wim Wenders
10390,50000000,0,1999,Sam Raimi
15198,28000000,8888143,1999,Jay Roach
16379,50000000,13260050,1999,Scott Silver
30923,21000000,0,1999,Nick Willing
16158,6000000,25059640,1999,Rick Famuyiwa
10399,0,0,1999,Patricia Rozema
15256,6000000,6852450,1999,Risa Bramon Garcia
10212,12000000,0,1999,Antonia Bird
8970,75000000,29000000,1999,Sam Weisman
9465,10000000,0,1999,Robert Altman
14242,0,0,1999,Chris Smith
18681,15000000,0,1999,Stephan Elliott
10047,60000000,66976317,1999,Luc Besson
18417,35000000,0,1999,Garry Marshall
70772,0,0,1999,Kenneth Johnson
35215,0,0,1999,LeVar Burton
22509,0,0,1999,Donna Deitch
5470,20000000,1531251,1999,Graham Baker
20761,24000000,8434146,1999,Ron Shelton
815,23000000,0,1999,John Stephenson
31183,0,0,1999,John Henderson
24066,1700000,1943649,1999,Mark Illsley
53875,0,0,1999,George T. Miller
13589,0,0,1999,Lawrence Jordan
24071,0,0,1999,Lawrence Kasdan
22267,38000000,635096,1999,Ang Lee
18212,0,0,1999,Anne Wheeler
18892,3000000,3076820,1999,Darren Stein
10496,0,0,1999,Louis Morneau
46435,0,0,1999,Mike Leigh
16406,13000000,27500000,1999,Andrew Fleming
31582,0,4488529,1999,Joel Schumacher
47288,25000000,12000000,1999,Richard Rich
10916,0,0,1999,Michael Vejar
28029,14000000,0,1999,Tony Goldwyn
10359,10000000,0,1999,Russell Mulcahy
14005,0,0,1999,Lloyd Kaufman
14578,7000000,7292175,1999,Michael Corrente
54004,0,0,1999,Alan Metter
5319,0,0,1999,Sanjay Leela Bhansali
25752,0,0,1999,Kari Skogland
12479,12000000,0,1999,Alan Rudolph
28902,0,0,1999,Neil Jordan
14484,0,239894,1999,Michael Cristofer
17078,0,0,1999,Majid Majidi
194113,4250000,0,1999,Paul Weiland
12594,2500000,0,1999,Jack Sholder
17709,70000000,0,1999,Hugh Wilson
16508,0,0,1999,Maurice Joyce
29698,0,0,1999,Lynne Ramsay
17870,0,0,1999,Keith Truesdell
1812,450000,2049595,1999,Jim Fall
22345,12000000,36450736,1999,Bob Clark
25172,0,0,1999,Michael Lantieri
10381,0,0,1999,Jake Scott
28918,0,0,1999,Simon Curtis
64202,0,0,1999,Curt Geda
83965,0,0,1999,Duwayne Dunham
10557,3800000,28200000,1999,Damien O'Donnell
39964,1,100,1999,Jeff Pollack
199620,9210000,0,1999,Tim Haines
24020,0,0,1999,Steve Boyum
36251,0,0,1999,David Steinberg
43423,0,0,1999,Abbas Kiarostami
10482,0,0,1999,Adrian Edmondson
10368,12000000,21001563,1999,Franco Zeffirelli
32874,0,0,1999,Kenneth R. Koch
34513,0,0,1999,Rocco Urbisci
53915,0,0,1999,Gabriele Muccino
40863,0,0,1999,Jackie Chan
17681,0,0,1999,Jim Stenstrum
310154,0,0,1999,Craig R. Baxley
185789,0,0,1999,David Lynch
31524,0,0,1999,John Mathew Matthan
120,93000000,871368364,2001,Peter Jackson
671,125000000,976475550,2001,Chris Columbus
1018,15000000,20117339,2001,David Lynch
141,6000000,1270522,2001,Richard Kelly
585,115000000,562816256,2001,Lee Unkrich
644,100000000,235926552,2001,Steven Spielberg
808,60000000,484409218,2001,Andrew Adamson
634,25000000,281929795,2001,Sharon Maguire
161,85000000,450717150,2001,Steven Soderbergh
676,140000000,449220945,2001,Michael Bay
1734,98000000,433013274,2001,Stephen Sommers
10865,120000000,186053725,2001,Gary Trousdale
1995,115000000,274703340,2001,Simon West
453,60000000,313542341,2001,Ron Howard
2770,30000000,287553595,2001,J.B. Rogers
9880,37000000,165335153,2001,Garry Marshall
824,52500000,179213434,2001,Baz Luhrmann
869,100000000,362211740,2001,Tim Burton
9428,21000000,71441250,2001,Wes Anderson
4133,53000000,83282296,2001,Ted Demme
853,70000000,96976270,2001,Jean-Jacques Annaud
855,92000000,172989651,2001,Ridley Scott
8835,18000000,141774679,2001,Robert Luketic
9476,65000000,117487473,2001,Brian Helgeland
9398,28000000,60780981,2001,Ben Stiller
11397,16000000,66468332,2001,Joel Gallen
4248,45000000,141220678,2001,Keenen Ivory Wayans
5175,90000000,347325802,2001,Brett Ratner
2034,45000000,104876233,2001,Antoine Fuqua
1933,17000000,209947037,2001,Alejandro Amenábar
12589,25000000,80936232,2001,John A. Davis
2294,22000000,33788161,2001,Kevin Smith
9778,28000000,77516304,2001,Peter Chelsom
10992,60000000,93375151,2001,Lawrence Guterman
1903,68000000,203388341,2001,Cameron Crowe
13931,0,0,2001,Pete Docter
2140,25000000,64437847,2001,Chris Nahon
1535,92000000,143049560,2001,Tony Scott
9705,102000000,147080413,2001,Dominic Sena
9889,40000000,141069860,2001,Bobby Farrelly
15167,0,0,2001,Owen Hurley
18269,0,0,2001,Darrell Rooney
9989,30000000,17833000,2001,Peter Howitt
2114,137000000,85131830,2001,Hironobu Sakaguchi
9081,0,3176880,2001,Richard Linklater
2057,42000000,35402320,2001,Michael Cristofer
10808,70000000,176104344,2001,Steve Carr
8007,40000000,91753202,2001,John Moore
8922,10000000,59217789,2001,Victor Salva
11232,0,0,2001,James Mangold
11467,0,0,2001,Joe Roth
768,35000000,74558115,2001,Albert Hughes
2100,72000000,27642707,2001,Rod Lurie
2043,60000000,105178561,2001,Lee Tamahori
39939,3000000,18492362,2001,Jay Chandrasekhar
2018,35000000,94728529,2001,Adam Shankman
9896,48000000,85498534,2001,Jerry Zucker
5279,19800000,87754044,2001,Robert Altman
11470,11000000,16000000,2001,James Isaac
6073,57000000,147845033,2001,Gore Verbinski
10866,23000000,36642838,2001,John Dahl
10950,22000000,40270895,2001,Jessie Nelson
467,0,0,2001,Nick Hamm
10596,17000000,0,2001,Ringo Lam
10829,0,0,2001,Brent Maddock
2144,0,0,2001,Harald Zwart
12508,57000000,16991902,2001,Stephen Herek
22643,0,0,2001,Jamie Mitchell
167,48000000,50315140,2001,Iain Softley
12658,23000000,0,2001,Tony Goldwyn
17203,0,637769,2001,Paddy Breathnach
12103,50000000,100020092,2001,Gary Fleder
9378,0,0,2001,Steve Beck
9290,21150000,39438674,2001,Simon Wincer
12149,11000000,13110448,2001,Bill Paxton
21448,0,0,2001,Tony Craig
5852,53000000,29700000,2001,Luis Mandoki
11457,18000000,0,2001,Irwin Winkler
6440,0,0,2001,Lasse Hallström
11313,31000000,24185781,2001,Scott Hicks
1548,0,0,2001,Terry Zwigoff
2176,30000000,23619609,2001,Daniel Sackheim
2749,60000000,56359980,2001,John Herzfeld
11065,0,16017403,2001,Tim Blake Nelson
20857,32000000,40222729,2001,Brian Robbins
9397,80000000,98376292,2001,Ivan Reitman
10050,10000000,0,2001,Tommy O'Haver
10833,35000000,0,2001,David Mirkin
8489,107000000,87713825,2001,Michael Mann
331214,0,125000000,2001,Phil Alden Robinson
10972,1500000,373967,2001,Brad Anderson
11371,68000000,71069884,2001,Frank Oz
1365,4000000,44909486,2001,Marc Forster
10956,17700000,30987695,2001,Dennie Gordon
25587,0,0,2001,Charles Grosvenor
10877,50000000,79958599,2001,Andrzej Bartkowiak
2575,21000000,28008462,2001,John Boorman
1921,40000000,65754228,2001,Pat O'Connor
8386,12000000,31155435,2001,Jesse Dylan
16300,0,0,2001,Chris Weitz
10646,11000000,23430766,2001,Gregory Poirier
6007,0,0,2001,Petter Næss
11086,72000000,37317558,2001,Frank Darabont
12138,62000000,18720175,2001,Demian Lichtenstein
15024,0,0,2001,Uli Edel
23949,100000,490475,2001,Richard Linklater
28635,0,0,2001,Chris Angel
14034,45000000,0,2001,Sam Weisman
14752,2079000,4099000,2001,Farhan Akhtar
10016,28000000,14010832,2001,John Carpenter
10878,22000000,19351569,2001,Dennis Dugan
2779,0,0,2001,Woody Allen
11091,48000000,35743308,2001,Penny Marshall
10706,10000000,0,2001,Jean de Segonzac
12610,75000000,13596911,2001,Bobby Farrelly
10778,0,0,2001,Joel Coen
10796,49000000,0,2001,James Wong
9104,15000000,0,2001,Gregor Jordan
24940,14000000,10424470,2001,Mark Waters
10491,0,15705007,2001,Michael Apted
9799,38000000,207283925,2001,Rob Cohen
441,6000000,705308,2001,Michel Gondry
9816,13000000,91038276,2001,Thomas Carter
19076,0,0,2001,Charles Shyer
9517,0,480811,2001,Larry Clark
59940,0,0,2001,Kari Skogland
1999,1700000,0,2001,Todd Field
10054,35000000,147934180,2001,Robert Rodriguez
5955,35000000,29400000,2001,Sean Penn
13403,0,0,2001,John Cameron Mitchell
9991,0,0,2001,Barry Skolnick
3172,75000000,67631903,2001,Barry Levinson
11090,22000000,84772742,2001,Luke Greenfield
7501,15000000,12000000,2001,Brian Koppelman
14543,0,0,2001,Josh Oreck
56715,0,0,2001,Jean-Marie Poiré
10691,13000000,16929123,2001,John Stockwell
16229,0,0,2001,Erik Skjoldbjærg
28171,0,0,2001,Mojtaba Mirtahasebi
10477,94000000,54744738,2001,Renny Harlin
14369,24000000,14782676,2001,Brendan Malloy
11845,0,0,2001,Patrice Chéreau
27601,500000,0,2001,Lloyd Kaufman
5764,0,0,2001,Peter Hewitt
13496,35000000,13678913,2001,Les Mayfield
9740,87000000,351692268,2001,Ridley Scott
11456,75000000,54249294,2001,Harold Becker
14782,0,0,2001,Tom McLoughlin
2084,13000000,0,2001,Jez Butterworth
19405,10000000,44460850,2001,Chuck Sheetz
26290,0,0,2001,Sandra Goldbacher
4965,40000000,0,2001,Gary Fleder
32577,0,0,2001,John Duigan
20755,0,0,2001,Bill Bannerman
9523,0,0,2001,Ray Lawrence
21597,1500000,0,2001,Sam Irvin
13503,0,0,2001,Steve Miner
51532,0,0,2001,Allan Arkush
12660,0,741394,2001,Gillian Armstrong
24478,0,0,2001,David M. Evans
26602,34000000,19693891,2001,Mike Tollin
2171,5000000,295206,2001,David Wain
10984,0,0,2001,Jamie Blanks
31002,7000000,0,2001,Albert Pyun
11088,35000000,0,2001,David Mamet
6935,0,0,2001,Ariel Zeitoun
38975,0,0,2001,Brian Henson
4012,1500000,416925,2001,Henry Bean
34549,12000000,17292381,2001,Tim Hill
23685,75000000,5409517,2001,Henry Selick
39180,0,0,2001,John Whitesell
16550,0,0,2001,Todd Solondz
50035,250000,4186931,2001,Nicole Holofcener
20536,0,0,2001,Billy Crystal
18976,0,0,2001,Dick Lowry
10615,0,0,2001,Louis C.K.
57047,0,0,2001,John Irvin
17708,11000000,23978402,2001,Rob Pritts
12312,38000000,0,2001,John Pasquin
1783,0,0,2001,David L. Cunningham
32593,0,0,2001,Caroline Thompson
11889,0,0,2001,Richard Eyre
31010,0,0,2001,Jon Avnet
11469,0,0,2001,Gil Junger
9648,0,0,2001,Mark Joffe
26976,0,0,2001,Mike Nichols
15601,0,0,2001,Jim Stenstrum
331,93000000,368780809,2001,Joe Johnston
15192,0,0,2001,Tim Blake Nelson
19366,22000000,0,2001,Harry Elfont
1722,57000000,62112895,2001,John Madden
28308,0,0,2001,Jonas McCord
37632,0,0,2001,Sheldon Lettich
26014,0,0,2001,Steve Rash
2141,0,0,2001,Mark Rydell
13166,0,0,2001,Tom Green
20004,0,0,2001,Matt Codd
26840,0,0,2001,Vicky Jenson
29742,0,0,2001,Manny Coto
15647,1000000,10013424,2001,Charles Herman-Wurmfeld
30416,0,0,2001,Jan Harlan
71885,0,0,2001,Steve Boyum
40415,0,0,2001,Philippe Harel
11370,40000000,27053815,2001,Peter Hyams
35080,7000000,3646994,2001,Peter Bogdanovich
12484,5000000,0,2001,J.S. Cardone
35583,0,0,2001,Russell Mulcahy
18734,700000,1667192,2001,Michael Cuesta
20309,25000000,0,2001,J.B. Rogers
9683,0,0,2001,Blair Hayes
200813,0,0,2001,Alastair Fothergill
12900,0,0,2001,Frank Pierson
20794,6000000,2025238,2001,David Atkins
16723,11000000,13276953,2001,Francine McDougall
36269,0,0,2001,Craig Shapiro
43575,0,0,2001,William R. Kowalchuk Jr.
11380,10000000,7316658,2001,Ernest R. Dickerson
1282,0,0,2001,Stacy Peralta
27834,0,0,2001,Roman Coppola
26475,0,0,2001,Alan Cumming
57892,0,0,2001,Yılmaz Erdoğan
13408,7000000,10229331,2001,DJ Pooh
19058,15000000,163169,2001,Dick Maas
15745,5000000,5476060,2001,Jon Favreau
14033,0,0,2001,Stephen Carpenter
10836,4800000,0,2001,Stuart Gordon
21997,0,0,2001,Mariano Barroso
34205,0,0,2001,Mary Lambert
25753,0,0,2001,Guy Magar
35703,0,0,2001,Steve Purcell
35831,0,0,2001,Jean-Paul Salomé
17612,0,0,2001,Léa Pool
16161,16000000,29381649,2001,John Singleton
3003,0,0,2001,Stuart Orme
15098,0,0,2001,Jordan Melamed
107548,0,0,2001,Abbas Alibhai Burmawalla
46004,0,0,2001,Paul Hoen
2029,0,0,2001,Étienne Chatiliez
18828,0,0,2001,George Gallo
30140,0,0,2001,Thomas Riedelsheimer
50573,0,0,2001,Blair Treu
57961,165000,0,2001,Maurice Devereaux
155,185000000,1001921825,2008,Christopher Nolan
10681,180000000,521311860,2008,Andrew Stanton
1726,140000000,585174222,2008,Jon Favreau
8681,25000000,226830568,2008,Pierre Morel
217,185000000,786636033,2008,Steven Spielberg
8966,37000000,392616625,2008,Catherine Hardwicke
10764,200000000,586090727,2008,Marc Forster
9502,130000000,631744560,2008,Mark Osborne
13523,19000000,18755936,2008,Sean Anders
11631,52000000,609841637,2008,Phyllida Lloyd
4922,150000000,333932083,2008,David Fincher
1735,145000000,401128639,2008,Rob Cohen
1724,150000000,163712074,2008,Louis Leterrier
13223,33000000,269958228,2008,Clint Eastwood
10527,150000000,603900354,2008,Eric Darnell
11253,85000000,160388063,2008,Guillermo del Toro
8247,85000000,222231186,2008,Doug Liman
88751,45000000,101702060,2008,Eric Brevig
8909,75000000,258270008,2008,Timur Bekmambetov
13179,48000000,0,2008,Bradley Raymond
12405,15000000,377910544,2008,Danny Boyle
13387,30000000,108979549,2008,Olivier Megaton
2253,75000000,200276000,2008,Bryan Singer
7840,105000000,266000000,2008,Roland Emmerich
8960,150000000,624029371,2008,Peter Berg
12162,15000000,42000000,2008,Kathryn Bigelow
9029,35000000,170000000,2008,Tom Vaughan
2454,225000000,419651413,2008,Andrew Adamson
7446,92000000,188072649,2008,Ben Stiller
13027,80000000,178066569,2008,D.J. Caruso
14574,12500000,20416563,2008,Mark Herman
7555,50000000,113244290,2008,Sylvester Stallone
10483,45000000,73762516,2008,Paul W.S. Anderson
8328,23000000,150816700,2008,Jon M. Chu
10200,80000000,233093859,2008,Scott Derrickson
11127,9000000,0,2008,Edward Neumeier
11321,55000000,168167691,2008,Gabriele Muccino
7191,25000000,170764026,2008,Matt Reeves
13053,150000000,309979994,2008,Chris Williams
9870,30000000,105173115,2008,Nicholas Stoller
6972,130000000,49554002,2008,Baz Luhrmann
10201,70000000,225990978,2008,Peyton Reed
14306,60000000,244082376,2008,David Frankel
12113,70000000,113280098,2008,Ridley Scott
4944,37000000,163720069,2008,Ethan Coen
6557,30000000,160259319,2008,Anne Fletcher
2309,60000000,57490374,2008,Iain Softley
8065,35000000,69823199,2008,Robert Luketic
8848,20000000,64822796,2008,Roger Donaldson
12133,65000000,128107642,2008,Adam McKay
8390,0,55447968,2008,Adam Brooks
8676,70000000,111231041,2008,Andy Tennant
8456,20000000,41627431,2008,Jeff Wadlow
10189,27000000,101624843,2008,David Gordon Green
12163,6000000,44703995,2008,Darren Aronofsky
10202,80000000,212874442,2008,Adam Shankman
13056,20500000,10089373,2008,Lexi Alexander
13051,35000000,85416905,2008,John Moore
13515,35000000,72436439,2008,Alexandre Aja
7461,40000000,151161491,2008,Pete Travis
10358,24000000,42105111,2008,Kevin Smith
11665,80000000,230685453,2008,Peter Segal
15373,28000000,92380927,2008,David Wain
13486,0,0,2008,Russell Mulcahy
11499,0,0,2008,Ron Howard
11887,0,0,2008,Kenny Ortega
8055,32000000,0,2008,Stephen Daldry
9381,70000000,72108608,2008,Mathieu Kassovitz
19173,0,0,2008,Christian Molina
8321,15000000,32002538,2008,Martin McDonagh
3580,55000000,113020255,2008,Clint Eastwood
8204,90000000,162839667,2008,Mark Waters
13335,12000000,43493123,2008,Jon Hurwitz
13401,0,22707064,2008,Griffin Dunne
13971,0,0,2008,Nick Moore
13012,2900000,0,2008,Ric Roman Waugh
14059,0,0,2008,Robert Vince
15854,0,0,2008,Raman Hui
1266,20000000,65569869,2008,David Ayer
12182,9000000,32973937,2008,Peter Sollett
12193,80000000,163733697,2008,Seth Gordon
15157,5000000,0,2008,Damon Santostefano
13001,7000000,8900000,2008,Robert C. Cooper
12620,25000000,70442940,2008,Fred Wolf
13042,0,0,2008,Doug Sweetland
12180,8500000,68282844,2008,Dave Filoni
11917,10800000,113857533,2008,David Hackl
12177,62000000,41819064,2008,Marco Schnabel
7459,120000000,93945766,2008,Lana Wachowski
5038,15000000,96408652,2008,Woody Allen
12222,85000000,297138014,2008,Jimmy Hayward
12783,0,0,2008,Saul Dibb
10503,0,18130888,2008,Mike Leigh
1729,55000000,127906624,2008,Rob Minkoff
8881,30000000,0,2008,Steven Soderbergh
13413,0,0,2008,Angus MacLane
13389,60000000,73174566,2008,Jon Avnet
6687,15000000,5926410,2008,Brad Anderson
13291,22000000,23530831,2008,Jeffrey Nachmanoff
10661,90000000,201596308,2008,Dennis Dugan
13813,32000000,51155219,2008,Edward Zwick
21583,0,2434658,2008,Stephen Belber
8090,35000000,32483410,2008,Gregory Hoblit
32790,0,0,2008,Craig Pryce
21861,0,0,2008,Lisa Azuelos
10665,9000000,82391145,2008,Bryan Bertino
12914,7000000,0,2008,Martin Wood
10139,20000000,54586584,2008,Gus Van Sant
10529,50000000,7033683,2008,Howard McCain
8836,30000000,68369434,2008,Chris Carter
14359,20000000,50907234,2008,John Patrick Shanley
14976,0,0,2008,Jonathan Demme
14447,0,0,2008,Nick Park
13600,55000000,17869048,2008,Gil Kenan
10761,40000000,84601681,2008,Paul Weiland
12184,35000000,0,2008,Justin Chadwick
13825,0,558000,2008,John Glenn
13018,25000000,17741298,2008,Marcel Langenegger
13809,18000000,25739015,2008,Guy Ritchie
9030,12000000,56309766,2008,David Moreau
11671,13000000,14894347,2008,Isabel Coixet
13184,45000000,42487390,2008,Oxide Pang Chun
7278,30000000,84646831,2008,Jason Friedberg
8988,25000000,11207130,2008,Kimberly Peirce
8457,40000000,0,2008,Steven Brill
4960,21000000,0,2008,Charlie Kaufman
14197,0,0,2008,Yann Samuell
8338,25000000,19844979,2008,Fernando Meirelles
8285,60000000,39031337,2008,Frank Miller
14349,0,204660,2008,William Maher
14637,11500000,186702,2008,Rod Lurie
13510,0,3983997,2008,James Watkins
12690,20000000,20211394,2008,Ed Harris
17436,18000000,382174,2008,Gregor Jordan
8645,60000000,163403799,2008,M. Night Shyamalan
13460,30000000,22211426,2008,Neil Marshall
18032,12000000,7070330,2008,Gábor Csupó
16763,5000000,0,2008,Louis Morneau
18533,0,0,2008,Nicolas Winding Refn
8885,2000000,11125849,2008,Ari Folman
13752,8,0,2008,Joachim Rønning
27996,0,0,2008,Craig Shapiro
4564,65000000,415252786,2008,Michael Patrick King
10186,15000000,8762890,2008,Peter Cattaneo
18198,0,0,2008,Conrad Helten
10199,60000000,50877145,2008,Robert Stevenhagen
13009,0,0,2008,Jay Lee
25741,6100000,0,2008,Michael Henger
